Id,SalePrice
1461,11.695455
1462,11.961545
1463,12.127596
1464,12.181393
1465,12.171418
1466,12.077292
1467,12.065618
1468,12.01598
1469,12.180651
1470,11.718664
1471,12.1789665
1472,11.444367
1473,11.475203
1474,11.940669
1475,11.729224
1476,12.861578
1477,12.493051
1478,12.558475
1479,12.607894
1480,13.081558
1481,12.699282
1482,12.229005
1483,12.054125
1484,12.026886
1485,12.082793
1486,12.155509
1487,12.747182
1488,12.373231
1489,12.236006
1490,12.26273
1491,12.178382
1492,11.432594
1493,12.160432
1494,12.651565
1495,12.629678
1496,12.379153
1497,12.124025
1498,11.967238
1499,11.954007
1500,11.871365
1501,12.086259
1502,11.891884
1503,12.63823
1504,12.3898115
1505,12.331184
1506,12.155528
1507,12.439853
1508,12.209676
1509,12.022023
1510,11.887034
1511,11.892799
1512,12.068967
1513,11.897454
1514,12.017684
1515,12.226138
1516,11.993947
1517,11.999168
1518,11.829942
1519,12.269223
1520,11.798303
1521,11.806645
1522,12.080466
1523,11.615301
1524,11.727094
1525,11.724255
1526,11.677419
1527,11.534604
1528,11.778616
1529,11.916676
1530,12.084212
1531,11.526891
1532,11.501959
1533,11.843797
1534,11.724379
1535,11.896354
1536,11.541154
1537,11.108931
1538,11.93544
1539,12.114201
1540,11.315267
1541,11.847181
1542,11.841225
1543,12.35002
1544,11.184943
1545,11.591905
1546,11.765385
1547,11.766809
1548,11.805802
1549,11.624213
1550,11.859727
1551,11.636243
1552,11.843892
1553,11.94631
1554,11.66753
1555,12.002813
1556,11.320166
1557,11.629494
1558,11.3824625
1559,11.065156
1560,11.83713
1561,11.82315
1562,11.7452135
1563,11.688322
1564,11.968729
1565,11.922882
1566,12.375715
1567,11.26986
1568,12.346112
1569,11.850821
1570,11.7728615
1571,11.713693
1572,11.88012
1573,12.458431
1574,11.619825
1575,12.310811
1576,12.359098
1577,12.161903
1578,11.88466
1579,11.88635
1580,12.18237
1581,11.88794
1582,11.754296
1583,12.689428
1584,12.323609
1585,11.86345
1586,11.173894
1587,11.501273
1588,11.89652
1589,11.496732
1590,11.804031
1591,11.477199
1592,11.661457
1593,11.791263
1594,11.738484
1595,11.589626
1596,12.35776
1597,12.148467
1598,12.292835
1599,12.1274805
1600,12.07617
1601,11.161883
1602,11.601909
1603,11.180211
1604,12.465082
1605,12.425556
1606,12.045392
1607,12.01878
1608,12.252716
1609,12.195174
1610,11.902274
1611,11.831447
1612,12.020418
1613,11.9603405
1614,11.704075
1615,11.339852
1616,11.185596
1617,11.415426
1618,11.736495
1619,11.861763
1620,11.940864
1621,11.801053
1622,11.824801
1623,12.498154
1624,12.234516
1625,11.731337
1626,12.024973
1627,12.131668
1628,12.527055
1629,12.129781
1630,12.738208
1631,12.318662
1632,12.390064
1633,12.024871
1634,12.133676
1635,12.103884
1636,11.95755
1637,12.221998
1638,12.167098
1639,12.124275
1640,12.468296
1641,12.1133375
1642,12.294753
1643,12.364418
1644,12.338904
1645,12.169908
1646,11.970486
1647,12.041552
1648,11.799527
1649,11.797342
1650,11.677385
1651,11.700262
1652,11.47396
1653,11.4583645
1654,11.950206
1655,11.959085
1656,11.891656
1657,11.948566
1658,11.887452
1659,11.799673
1660,11.9317
1661,12.974819
1662,13.002117
1663,12.917094
1664,12.36129
1665,12.625315
1666,12.68375
1667,12.738427
1668,12.711281
1669,12.630257
1670,12.81216
1671,12.4228325
1672,12.9833145
1673,12.605399
1674,12.43677
1675,12.097777
1676,12.088469
1677,12.287211
1678,12.996907
1679,12.838318
1680,12.739017
1681,12.450194
1682,12.67801
1683,12.054094
1684,12.084472
1685,12.07844
1686,12.038663
1687,12.017407
1688,12.151752
1689,12.199815
1690,12.209234
1691,12.087997
1692,12.546665
1693,12.005058
1694,12.13035
1695,12.037049
1696,12.603596
1697,12.065415
1698,12.837054
1699,12.65093
1700,12.394333
1701,12.521712
1702,12.429196
1703,12.449376
1704,12.55788
1705,12.369071
1706,12.860022
1707,12.292277
1708,12.205368
1709,12.611483
1710,12.29733
1711,12.477814
1712,12.528093
1713,12.51215
1714,12.340427
1715,12.229859
1716,12.162813
1717,12.089383
1718,11.838868
1719,12.245458
1720,12.47293
1721,12.056213
1722,11.755062
1723,11.938654
1724,12.255487
1725,12.372399
1726,12.091905
1727,11.918976
1728,12.128876
1729,12.007464
1730,11.963879
1731,11.718749
1732,11.778731
1733,11.673109
1734,11.685685
1735,11.772493
1736,11.653554
1737,12.666913
