Id,SalePrice
1461,11.711216715303888
1462,11.864848364461508
1463,12.017405778682019
1464,12.172812149762462
1465,12.203441334491178
1466,12.037316800400085
1467,12.08828819769225
1468,12.012115118563337
1469,12.098031632838115
1470,11.717894347213463
1471,12.066047643960284
1472,11.515377922411805
1473,11.45615622015846
1474,11.840797799157315
1475,11.603253238719908
1476,12.79091723149331
1477,12.43855398735935
1478,12.664668015350966
1479,12.637978407204352
1480,13.106054093024461
1481,12.711047416017259
1482,12.283192747688227
1483,12.031927205593306
1484,12.054404178546731
1485,12.242681199500469
1486,12.158562562821023
1487,12.7574627227116
1488,12.3771878978724
1489,12.117676145606808
1490,12.34364495737212
1491,12.213878243436236
1492,11.421678043733287
1493,12.183696653700233
1494,12.665665804774525
1495,12.573973853910967
1496,12.353653472671068
1497,11.996362005715154
1498,12.150614684471611
1499,12.074508746849888
1500,11.986518392205836
1501,12.032127892314222
1502,11.981166155903061
1503,12.612758003094271
1504,12.43272260636279
1505,12.326009300560562
1506,12.11089990502288
1507,12.344995520331551
1508,12.22393703874992
1509,11.954558608021365
1510,11.889983194190693
1511,11.97561252568928
1512,12.013741690011239
1513,11.89340413609074
1514,11.951797305384636
1515,11.989911558298832
1516,11.92949783827715
1517,11.977975414470693
1518,11.787437189746312
1519,12.252223355353774
1520,11.761399247233548
1521,11.72825556330987
1522,12.038862832808991
1523,11.55280134053073
1524,11.586941569103534
1525,11.662387742282569
1526,11.573250305210795
1527,11.551208591871143
1528,11.760947913802594
1529,11.956374989931769
1530,12.21514299316802
1531,11.745617797695742
1532,11.519659362128532
1533,11.843141213749108
1534,11.742963911227005
1535,11.76084529479174
1536,11.523199533752102
1537,11.012695303374302
1538,11.934539937862478
1539,12.090482113971763
1540,11.347767397785544
1541,11.794645090495031
1542,11.8097415567335
1543,12.029479296090972
1544,11.404599550462931
1545,11.660812017065613
1546,11.949664132355108
1547,11.856473002627725
1548,11.831624879307693
1549,11.763313787350452
1550,11.862768671793651
1551,11.559939208056663
1552,11.8329876758808
1553,11.759602717414307
1554,11.67346972278914
1555,11.974901095553117
1556,11.436790097370706
1557,11.413490393277565
1558,11.63325746490112
1559,11.02200542354231
1560,11.87386186429857
1561,11.584382571363408
1562,11.835732180977589
1563,11.665558444849678
1564,11.895987456314698
1565,11.95062697690586
1566,12.340352312441249
1567,11.273673626737526
1568,12.459447815790359
1569,11.798029829051057
1570,11.917532997916737
1571,11.579583312636924
1572,11.745057317261049
1573,12.22018187446701
1574,11.616944017301275
1575,12.347427453267041
1576,12.471014935933386
1577,12.120212248042987
1578,11.921997937801015
1579,11.833272928958792
1580,12.240281153752818
1581,11.938741897951415
1582,11.7615920636208
1583,12.587438884133574
1584,12.306176666343294
1585,11.831674231230478
1586,11.24219282823753
1587,11.618355147729147
1588,11.918756079900229
1589,11.418279694111883
1590,11.74823522702572
1591,11.346702871769098
1592,11.575607193500474
1593,11.860856874694038
1594,11.698507504219569
1595,11.528570244397667
1596,12.287251836551588
1597,12.221806844754013
1598,12.310777049446447
1599,12.08924854626242
1600,12.047381179216975
1601,11.106703061626373
1602,11.648929749555242
1603,11.209240708252144
1604,12.482593271125053
1605,12.44067075501021
1606,12.009830146478771
1607,12.095508519020127
1608,12.363781898649176
1609,12.114420469086195
1610,11.92280100805477
1611,11.825496283950104
1612,12.01350011632353
1613,12.000990653580127
1614,11.7748095210531
1615,11.398360157328275
1616,11.23955312075188
1617,11.427825733814354
1618,11.799689627964295
1619,11.880564786424515
1620,11.958741362572551
1621,11.759727977985072
1622,11.930732689413807
1623,12.494840087059263
1624,12.223044124898856
1625,11.693303409114645
1626,12.12360609488952
1627,12.168246879619753
1628,12.555390218209164
1629,12.128011389494278
1630,12.592595436045919
1631,12.34561549675929
1632,12.349902595949523
1633,12.150014495291492
1634,12.141255509629362
1635,12.103444080201346
1636,11.968240979586643
1637,12.127136983962322
1638,12.060639606107252
1639,12.087267825592567
1640,12.344911923017518
1641,12.028943902223405
1642,12.462165168385981
1643,12.266597263540381
1644,12.424804962422346
1645,12.166447743705024
1646,12.072995884138646
1647,12.012986174570019
1648,11.755819132573011
1649,11.91543946164945
1650,11.641833637417518
1651,11.678459434253563
1652,11.520164985949545
1653,11.553809848544109
1654,11.881059833342677
1655,11.796742189950155
1656,11.853166919563945
1657,11.905985373027866
1658,11.908619796088347
1659,11.723582687861017
1660,11.96764476156533
1661,13.012459607223278
1662,12.839386050700279
1663,12.79547096011579
1664,13.042865807798687
1665,12.625278019548336
1666,12.761561363115305
1667,12.827574487193388
1668,12.855987790651207
1669,12.702224294950003
1670,12.773377856280058
1671,12.503520176332966
1672,12.973696045693103
