Id,SalePrice
1461,11.744927685671314
1462,11.886438476792792
1463,12.041142991854764
1464,12.210417323488956
1465,12.198984875968893
1466,12.066015612717784
1467,12.12651336294681
1468,12.037529417221897
1469,12.161754544503122
1470,11.654782789528179
1471,12.173683043775991
1472,11.589955610253655
1473,11.553254755812853
1474,11.985715843488293
1475,11.771813975030653
1476,12.771114056396502
1477,12.435895644763916
1478,12.575971209725292
1479,12.549457371014602
1480,13.016448941618892
1481,12.610232508010434
1482,12.295069134939775
1483,12.016761133843493
1484,12.093261726515816
1485,12.224500486258046
1486,12.193417419915326
1487,12.601490303280194
1488,12.396090709976132
1489,12.091253927608758
1490,12.211910494091807
1491,12.199683181734228
1492,11.45349080265731
1493,12.223367639190402
1494,12.624958799656934
1495,12.531889211655102
1496,12.28807532669481
1497,11.979459629687074
1498,11.982289672056103
1499,12.001552099331457
1500,11.906390810999444
1501,11.985836953821533
1502,11.97911831894932
1503,12.528938374387735
1504,12.416826015158241
1505,12.287206239961291
1506,12.117007750914295
1507,12.373839810632282
1508,12.18905088683886
1509,11.977881970223336
1510,11.829978465908534
1511,11.834071831319733
1512,11.98617048806072
1513,11.9237981356689
1514,11.947354463961503
1515,12.071884878807326
1516,11.93997284574287
1517,12.05532062940238
1518,11.800751710550268
1519,12.299196253186311
1520,11.736078781663377
1521,11.727296706229948
1522,12.063365371392429
1523,11.482881992725709
1524,11.646973123491511
1525,11.66610684030324
1526,11.623727529748187
1527,11.533428002434986
1528,11.847803636945422
1529,11.83534571266797
1530,12.143546530553976
1531,11.648713783792196
1532,11.503434556312323
1533,11.797451300750621
1534,11.732303610196292
1535,11.861055037435097
1536,11.53127458829369
1537,11.215370417138265
1538,12.016380502713107
1539,12.129609890081571
1540,11.470430432344594
1541,11.859766114387186
1542,11.777162504783528
1543,12.201770805876112
1544,11.33860684307248
1545,11.65180558964936
1546,11.864642454289012
1547,11.769430091079505
1548,11.766286719149003
1549,11.680468567698147
1550,11.795331970678815
1551,11.650359924248079
1552,11.73670361785059
1553,11.800112855545509
1554,11.700448098123053
1555,11.96681879441007
1556,11.399682083519783
1557,11.47286718591246
1558,11.585390370437445
1559,11.154225341607999
1560,11.831515639077388
1561,11.650372458245648
1562,11.815200919965315
1563,11.65234942371843
1564,11.933523381829263
1565,11.960923658020716
1566,12.318095237813768
1567,11.315338582364019
1568,12.279803015470103
1569,11.75067712734865
1570,11.94016090095893
1571,11.736032607327296
1572,11.828177776327411
1573,12.3606651565648
1574,11.633812471656597
1575,12.247366606092397
1576,12.445632004616014
1577,12.190374742383163
1578,11.871695218402254
1579,11.845462709377465
1580,12.281598223830727
1581,11.90206248023763
1582,11.7622990712197
1583,12.64098360583862
1584,12.338813630034506
1585,11.85406828027064
1586,11.307055621716891
1587,11.593191829569017
1588,11.850681068458382
1589,11.515886499389318
1590,11.862730575834926
1591,11.37873363197121
1592,11.67630602693033
1593,11.811317775350142
1594,11.643985423531705
1595,11.500114570884493
1596,12.269139394123657
1597,12.107156313460523
1598,12.2445270089562
1599,12.173034591906596
1600,12.123537200482374
1601,11.14097165471637
1602,11.697674235865374
1603,11.323540732450846
1604,12.39047579205376
1605,12.512079980169853
1606,12.075564923237197
1607,12.072493176296438
1608,12.327168558906292
1609,12.140198237589482
1610,11.88374532589588
1611,11.883104527504258
1612,11.989146376209103
1613,12.013917650546647
1614,11.76570653501386
1615,11.42256550275022
1616,11.24469803898971
1617,11.475485338970582
1618,11.77500163817003
1619,11.869746422385719
1620,11.97717557447569
1621,11.843985475742224
1622,11.837610463509854
1623,12.471305994867372
1624,12.237284901835231
1625,11.765786308995454
1626,12.080661484496295
1627,12.165647928836247
1628,12.584336989644555
1629,12.17847994830915
1630,12.586577878813198
1631,12.27552605318461
1632,12.324831204976558
1633,12.149979779435606
1634,12.148075931374185
1635,12.138540882359042
1636,11.990741556269997
1637,12.115262388733198
1638,12.190612921736115
1639,12.130425466132047
1640,12.399404660239796
1641,12.09780399833799
1642,12.30127247501216
1643,12.304953098069756
1644,12.371410772219932
1645,12.143859585541872
1646,12.0507342458702
1647,12.061801862269775
1648,11.7476875260231
1649,11.831957316111875
1650,11.679928060619948
1651,11.741271656047465
1652,11.618709134135313
1653,11.63783219815008
1654,11.986929022032195
1655,11.963940530401352
1656,11.943819897488082
1657,11.987218356340044
1658,11.945515063860393
1659,11.880697840221771
1660,11.984120217685296
1661,12.970593053148798
1662,12.82680086180948
1663,12.776950693288711
1664,12.777407252134974
1665,12.598258826406228
1666,12.716655816899335
1667,12.702646374643393
1668,12.765812488271308
1669,12.614751081860208
1670,12.744280594005904
1671,12.429370012341716
1672,12.918402191682848
1673,12.61396004522526
1674,12.420831606280963
1675,12.126436503629403
1676,12.140718424022628
1677,12.281810845240232
1678,12.954890220687645
1679,12.699531138691528
1680,12.612732269064095
1681,12.415030161445518
1682,12.640437490683292
1683,12.11724712118808
1684,12.178120561806788
1685,12.102044913667399
1686,12.10056906417253
1687,12.103536319300314
1688,12.197027720798308
1689,12.220038038831904
